"","deltadelta_a_glu_S16","deltadelta_a_noglu_S35","deltadelta_b_glu_S53","deltadelta_b_noglu_S36","deltadelta_c_glu_S43","deltadelta_d_glu_S44","deltadelta_d_noglu_S5","tbsP_a_glu_S33","tbsP_a_noglu_S24","tbsP_b_glu_S2","tbsP_b_noglu_S30","tbsP_c_glu_S51","tbsP_c_noglu_S15","tbsP_d_glu_S52","tbsP_d_noglu_S31","trmB_a_glu_S4","tbsP_e_noglu_S50","tbsP_e_glu_S3","trmB_a_noglu_S32","trmB_b_noglu_S25","trmB_c_glu_S34","trmB_c_noglu_S1","WT_a_glu_S39","WT_a_noglu_S37","WT_b_glu_S13","WT_b_noglu_S17","WT_c_glu_S18","WT_c_noglu_S6","WT_d_glu_S19","WT_d_noglu_s38","dpyrE2_4hpfe_2_S2","dpyrE2_4hpfe_4_S16","dtbsP_4hpfe_2_S38","dtbsP_4hpfe_5_S43","dtbsP_4hpfe_6_S49","dtrmB_4hmfe_1_S24","dtrmB_4hmfe_5_S30","dtrmB_4hmfe_6_S36","dtrmB_4hpfe_1_S21","dtrmB_4hpfe_5_S27","dtrmB_4hpfe_6_S33"
"HVO_RS15315",1129.7984167758,1476.12794185438,775.939756639333,1246.28857686419,717.703860028221,626.584780028322,1052.01301589204,542.205488150748,1438.82257295327,648.814384743143,1574.68713792037,746.229821603515,1153.98822040544,727.988054034403,1288.13866635571,707.245674813847,1459.89722021856,698.372072003462,1463.50412641029,1498.61190753835,916.787331283584,1825.05303444704,1060.36180940395,1382.70303275282,1498.82034587225,1312.99006223471,1329.62379478555,934.316423431251,1315.3070617519,1094.97367538442,899.482795649354,762.559787492253,774.74740302268,641.949788553772,1014.17069092985,2701.3687335767,2444.13295016663,1397.02025634564,588.38854059326,1003.19044758683,958.739987747077
"HVO_RS15320",1448.97223771655,1157.4184998631,1798.09116682769,877.92296264217,2218.04669123007,2016.40853282135,842.94087181232,2094.34317675811,1259.85282574468,1836.85268266594,1237.83972365629,1631.45562454629,1020.5691618901,1723.96253621679,1190.22407614051,1729.50019904191,1194.3287103937,1837.99200366997,1093.04560001507,782.44216570476,1317.30931706688,792.5020406111,1333.00522113394,1139.74554123741,1121.89981742665,1193.76366594955,1213.74691190665,1762.68983988596,1120.70234432586,1235.7432772646,2172.53269204403,1918.43988642788,2593.95567413902,2686.81231726157,2239.12979997454,901.425519277479,1043.848447467,1141.67365359968,4206.62361431374,2107.2104694222,2686.66516174222
"HVO_RS15325",1613.55825622575,1591.15089836252,1713.53362924519,1615.55926630544,1797.67728749926,1533.56371848612,1465.4056644133,1395.23573416081,1219.82011913223,1487.71489715393,1243.05638715153,1822.47803465499,1113.26941683258,1706.43071381459,1214.30143439015,1274.26160375943,1187.03287221169,1783.64713860118,2240.1164017961,2020.24001800819,1617.90897791463,2135.75469376289,1483.32753462831,1424.31043191142,1994.48856431404,1121.02806570011,1378.68116125982,953.487062788911,1630.90714722298,1249.10747997475,546.78536533673,604.027621145179,707.77157612586,652.769167012544,726.490900169359,662.983930307307,536.472634151158,571.891978050858,1205.13315543198,601.148474317297,651.692540690824
"HVO_RS15330",1488.19600848276,13035.9350709218,1864.41080414729,11803.0859338315,1410.34504557927,1622.64200708465,12120.4823890579,2939.42902001138,10875.5519630483,2698.05922026222,10297.6937396042,1858.1976723176,10073.1389179085,1927.66561555669,10787.4590744468,4590.99994081747,10503.0886468098,2068.34934217053,4562.23534198698,5482.79601359966,5363.33079091514,5196.80446609105,6133.00301575333,8491.6243747082,3749.70939505368,9853.04935337758,7470.25277070353,9742.72071776691,7494.35188385398,9368.3060998106,4159.32531723703,4236.22029314775,1549.49480604536,1511.10652474174,1761.87300424284,3672.58203499179,3791.67946510225,4294.46559163652,1012.31185056286,2280.79049597667,1760.82311475117
"HVO_RS15335",125.362247742992,269.185669050285,96.9924695799167,352.074260276087,97.9722729562333,118.433633704869,301.253953060322,107.249437216632,416.026166756809,105.711162835579,465.773526360735,118.806620921267,408.054393251474,133.575789731083,589.092698507846,112.793491241864,469.851978920917,133.023251810183,292.314930983729,330.649512647549,169.867952390419,358.3709549917,157.691054351942,509.690639692871,189.64183327749,546.641779194236,194.537832570405,190.697412557782,238.310268621017,330.541280364216,1018.43991711574,1089.65780160077,322.208032098217,302.9425968456,424.228262872618,808.375143093998,781.977059949146,886.327050853729,279.307331317765,559.029791403346,352.47793667172
"HVO_RS15340",272.25911473018,1131.85784286129,218.854803154684,1078.84966130873,172.021083911526,207.511922303402,1020.65219428008,184.70736409531,1521.24285127301,255.064548860159,1445.01578818154,210.435256664467,1432.95534275571,273.830368948721,1946.25312517919,322.121952465502,1723.27697858883,276.591029678491,612.607198596264,651.322531379008,540.413240693048,624.808268322822,648.449195465929,1462.20288471657,656.361609879414,1630.92711899515,789.146946905163,531.732996920377,921.036984129875,954.204073504246,488.350288125171,527.771642395954,436.247953571182,436.381597837115,433.508256122957,642.629160517171,754.698790416036,1046.71004100821,550.107840361892,422.463152864173,332.112544775131
"HVO_RS15345",99.9821607766197,414.561905748065,58.858678121146,360.219937249055,44.4292865731756,73.8944894056018,331.664446744645,71.4996248110877,423.875717072975,67.8879027384454,444.161634737597,69.8862476007454,514.616368559183,93.5030528117582,609.9597423242,88.4057093517309,570.534545832542,90.0340301885996,218.995014301342,195.966844780336,118.24141784039,233.239053842579,170.217913809806,503.003736256667,180.780065367327,564.638216369355,206.379265857299,133.1854944848,222.208223443921,283.321097455042,440.350046129962,345.158640654388,581.06055226701,531.952774222929,446.765389337726,487.060562835412,425.541004716512,590.884700569152,689.052604164637,458.200217154797,426.106661220923
"HVO_RS15350",2986.39023304319,2206.20420746851,3446.13415421977,2327.85346383058,3452.95301546911,3131.91164686208,2341.60801369285,2887.79040209226,2189.23958317875,3192.67108307089,1819.12508455449,3156.528849967,1721.45239785707,3308.50534190177,1853.95658522224,3376.69163420462,1853.87248204666,3666.2505986709,2950.16191072028,2351.60213736403,3044.30016636947,2595.42290206578,2739.69785084355,2155.41187426971,2708.74705787319,2098.08463399928,2817.41530561747,2294.42283680633,2572.18670243263,2396.6470193524,834.786817307985,834.802293675729,1234.52740388193,1247.83498224497,945.233598213053,619.3665664713,605.577583635036,652.0834731281,1529.81020554248,1003.19044758683,936.808027243059
"HVO_RS15355",1568.95083064849,1066.35865929416,1343.80165118842,1264.39008124857,1212.12207471433,1306.81898387167,1208.81712395183,1182.72296041674,1256.71300561821,1425.64595750735,1343.66346884545,1518.86111452287,1380.97389138609,1603.74432545882,1294.55929522228,1089.32092442593,1203.0837162121,1611.69025211484,1149.9650090185,1383.16962079503,1318.97468914913,1155.9804201395,1260.05468664402,1174.66603695981,1873.37773620848,1198.26277524333,1374.45207794308,1094.74440542431,1341.53039246889,990.732894245305,2155.83695569787,2229.4840102734,2204.77181514398,1956.5042712945,2101.25561454094,3307.6500908972,3564.36055232634,4642.66550447191,8132.52209359745,2238.67181306272,2428.18134151629
"HVO_RS21050",501.448990971969,228.448371953654,283.516449541295,214.50282695484,348.599017727993,354.288647835077,261.340180099648,253.227837872602,402.681931219326,423.814478524295,402.428326775675,374.279681595103,354.340226836205,355.645540159009,264.048362137713,329.235055516791,321.74646382628,429.892216215836,171.722962756118,228.034146653482,230.654033392873,291.123198591833,364.015798363828,414.588013044639,346.199733023705,406.419539538101,407.6836317345,403.592407529698,462.818784233094,330.541280364216,540.52446420692,672.256654762907,499.603465500607,421.955759892086,759.633733206282,615.004830087699,571.025108893097,462.156247945158,565.703681196894,626.6749488106,648.559403475964
"HVO_RS15360",2071.93800870933,418.555758404598,2231.65579580458,426.290428252023,2305.76605190019,2373.73394049502,392.48543411329,1641.51221962122,787.309896711471,1696.22774127916,943.470854996304,2074.06852601768,674.026152759334,2247.41266222547,857.153953687166,1671.57921705284,901.036015477224,1842.85870800449,1106.55190045656,572.935793466873,1532.97500171942,780.584716692136,1477.43254194226,934.68050252716,2532.69326872461,1052.79157474445,1355.84411134938,876.804505358269,1338.30998343347,846.399504975755,688.699124279088,740.485688380635,800.08960779445,678.014383416344,930.650751676807,684.792612225311,794.706919064597,504.362297985812,1060.51717678014,782.386443219752,827.148224722969
"HVO_RS15365",2647.21997994711,2163.07059877796,2675.99736584591,2075.33747766855,2946.00346354441,2727.01033505057,2119.23127862624,2648.46526904404,2285.7890520676,2507.00326541259,2238.69387710023,2408.74600063902,2164.16109202162,2389.33693881475,2034.53677209454,2559.70094088517,2102.66056405292,2437.40775420488,2547.86710471297,1961.80626792824,2120.85134675685,2190.23388882101,2310.10025884737,1960.00569607842,2129.77822107586,1737.40603894793,2387.74044063588,2560.79382577593,2233.12363684636,1909.29909385584,2671.31781538555,2719.12766329474,3410.33669928675,3004.1807520522,3119.40344543522,2919.45555275674,2893.31512181184,2418.40666732946,4630.54692428335,3439.69243797264,3228.69789991295
"HVO_RS15370",466.070687927935,242.027470985865,441.025588175348,283.288543615463,494.418214686108,394.778779016229,258.489196316743,508.441776434401,324.186428057664,492.672208444718,341.318840117146,962.877189165826,538.00802167551,592.742566931682,287.323141779031,731.63345670398,278.701018552469,474.503672615592,404.224277498952,654.172958212176,1210.7255038023,464.775632839592,1255.63344212948,344.747021599843,767.429101020124,266.197299881967,923.631796377747,590.253896012183,938.979263041496,266.393107355527,1208.35391805331,1121.76558212676,4668.39615045676,4493.6485198764,2734.94658220691,625.182214982768,681.956738327744,1158.55607361595,3428.24937627591,1694.95790635535,1449.07596187262
"HVO_RS15375",967.519678899904,1928.23206257385,749.411901711493,1612.84404064778,852.130932223983,838.14571544984,1956.72520300064,911.620216341368,2012.62470106502,919.396168514947,1573.94190027819,941.134801023371,1869.59953426047,808.133527873053,1272.08709418929,856.620838890909,1575.90104731239,950.629580009358,1638.12129640387,2401.48460694448,785.222936785122,1802.92086145468,1237.21158998556,1600.39888906479,1204.01886672749,1390.9746233269,1290.71622827147,974.67566418422,1266.54086778699,1150.21237991968,4985.76426637194,4840.24791429293,6411.57780725779,5712.63182623132,6151.30981165297,4728.12223982316,4273.59556018719,3990.58203134381,10847.6162026001,5566.04776326482,4911.19258429263
"HVO_RS15380",8298.51934445943,10512.6189625246,9878.30997875459,9832.73718159231,11756.672754748,10740.0072958005,10721.599679579,12871.918566685,10588.2584214766,10990.0816261723,8992.78262815198,9395.04121912687,9082.02591179448,9048.92490559507,10223.2463127969,11492.742215725,9131.47106859347,10498.2923669463,10744.2620012072,9052.95562214323,9172.03674304149,9545.77645909009,7809.3915608499,8225.63421580142,4815.48468238263,10359.9490004768,8618.02598286892,12111.8081499662,6962.06427614256,11747.1341822161,10138.4858962055,10609.6147275567,15011.6360123063,14598.9480003689,12586.322274102,9864.79378757693,9652.87031211643,9658.85455180361,13350.0397547618,12760.6845992024,12114.2750412551
"HVO_RS15385",72.2947931769404,21.5668043452751,103.624433311877,47.9689866185928,89.9977856225864,97.176314834764,28.5098378290525,60.5760710205049,51.0220770550803,66.9180755564676,57.3832984476425,118.030107059037,71.9076743946333,132.740941045264,53.7727667575282,57.9209819890651,52.530034910413,98.1452040794644,26.047865137164,33.4925152897302,82.4359180718209,28.0908349518435,75.8980308329439,33.4345171810192,72.6664968633374,27.7445073116416,51.5948164643247,48.4310889035637,67.1685313101707,35.637873893716,116.870154423118,136.458067235456,141.192283728432,100.9808656152,147.15417868394,138.121652147356,114.568732039061,105.515125101634,130.437941529108,127.632372466517,95.5606850532217
"HVO_RS15390",16.1509644331463,3.19508212522594,10.7769410644352,8.14567697296859,17.0881871435291,21.2573188701046,2.85098378290525,6.95135241218908,7.84955031616621,8.72844463780013,5.9619011374174,18.6363326935321,13.8617203652305,19.2015197738432,5.61805025824921,4.06463031502211,7.29583818200181,17.8445825599026,6.75315022074622,7.83867379121344,5.82880228790653,3.40494969113255,7.36874085756737,2.97195708275727,17.7235358203262,8.24836703859615,5.07489998009751,3.02694305647273,7.82099337173221,6.2366279314003,62.6090112980989,72.2425061834766,56.1148819946334,52.2936625507286,49.0513928946465,78.5112549048127,60.0121929728414,78.0811925752094,106.335278420469,53.6055964359373,90.8609792309321
"HVO_RS15395",3424.00445982701,6355.81711760569,3391.4204534311,6293.89307444706,3225.11052022205,3088.38475584234,6383.35268992486,3789.48011498765,5347.89863040404,3619.39504314112,5266.5944172661,2997.34350820975,5551.61900627483,3162.40682188339,5801.03818094647,3033.23037258525,5768.08966669063,3166.60228699363,2859.47675061311,4445.24064632631,3384.86875719143,3350.47049607442,3661.52733212523,4528.51960485138,2452.93735753315,4624.33450245659,3242.01527061896,5070.12961959183,3625.26045701469,4593.72194489999,5593.0716759635,5675.05020796866,6683.10142981246,6799.97936133785,6779.69792603303,9463.51404028567,9694.6969920672,8650.12995583198,4702.85491360926,6260.36786948268,5724.24169154872
"HVO_RS15400",13628.3376073977,21393.4711399816,14208.1533002581,20017.5486234607,15193.6767955498,12528.6588407279,22235.7728508057,14705.0895028137,20072.8700685002,14398.0543436423,17790.3129940535,11708.2760147115,18751.4422240656,12479.3181556264,18435.2306331406,16747.2930554698,18122.8620440925,13201.7466247716,28408.5735071877,26349.3456458098,14989.1814263722,26310.897500804,15479.5139194918,19903.9395724961,10441.5257362815,21574.7287667717,16469.7420687431,21836.3672093943,15507.1896224104,17902.6859505082,11787.1898603887,11873.8585857675,14267.6612865065,14104.8630507517,14047.2583543696,18788.906428424,19785.8381680156,16747.3606561314,12218.632392368,13352.898807447,13594.6823752764
"HVO_RS15405",6018.9260787525,4810.99491005895,7325.83293741644,4460.21068030991,7203.24048723562,6697.06769736249,4149.13173205478,6830.20027014807,4762.32217681804,6749.02735938345,4726.29712668765,6941.25741447848,4737.24293481753,7704.81852142604,4994.44667958355,6930.1946871127,4916.66535085102,7411.99070147228,3072.68335043953,2566.09675655996,6077.77541420425,2663.52189588843,5753.51286158861,4561.9541220324,5867.08114105532,5155.97925067156,5932.55807673399,5534.26088825098,5356.4603427693,4864.56978649223,3731.49707336669,3752.59684897503,5783.45316041463,5681.97692059813,5066.87631468484,2743.53218528484,2656.90345252489,2720.17992512013,4692.93028762335,4344.60595876025,4944.09052504865
"HVO_RS15410",21313.1203033976,39721.2609808088,18155.0007162408,32027.8967824933,17425.3940364947,16917.7890607647,37614.9297037243,23036.7818939946,28023.679583745,21678.5469987496,23679.1808425376,19804.986056189,27915.7721005286,18573.7135621071,24883.1471723941,19572.2111244102,26100.8610961115,20651.0487261418,54883.8165797503,60924.3105254357,15726.9412588129,56705.1809186986,19351.7872401434,28448.3161854232,20921.4524668404,32062.9023821212,25016.7194518907,27934.648487168,21826.0922083364,30923.8741244247,16641.4752030347,16964.9485354197,22022.3759466681,21467.4500919457,21754.9556054365,43976.4801315902,44145.3328610826,38770.4775673445,25982.6708311135,17147.4092408766,20822.8299299578
"HVO_RS15415",3633.19790391347,3652.77763966455,2884.90422340265,3810.36667291086,2514.24193505124,2262.38607974685,3964.76811409357,2208.54396638693,4311.7579886701,2521.55067314226,4141.28557757856,2304.69314310014,4571.76864795759,2595.54456421211,4305.03165503554,2448.93976480082,4315.48828465407,2513.65278877901,3264.66576385789,3775.39034053171,2878.5956441847,3427.08186412491,3342.46085299256,4200.8613364774,3078.57817199066,4427.12354507924,3784.18375182604,3127.84115835516,3660.6849564043,3707.22983179381,2116.18458187574,2183.32907576729,1734.13086938254,1671.59397188019,1597.4845523797,1936.61095431871,2158.62039572008,2323.44305473799,1712.70688442568,1174.21782669196,1248.5551801216
"HVO_RS15420",1906.58289665569,2404.29929923252,1992.90510145401,1799.28953580684,2080.20198160561,1888.86461960073,1974.78143362571,1681.23423340516,1516.53312108331,1703.016531553,1383.16106388084,1848.1029921086,1732.71504565382,1840.00650354567,1337.89854007163,1437.86297393907,1523.37101240198,1737.41344742325,1462.53939066447,2055.8703534228,1514.65590881457,1579.04541926272,1680.07291552536,1618.97362083202,1269.5959492627,1439.71497400951,1382.06442791322,1421.65425552336,1562.35844061192,1177.83173218731,1592.35585401498,1603.38229001661,1835.49968846962,1889.78477079875,1784.41013070795,1279.44267252287,1338.45375842458,1515.19719645947,2166.40407235302,1895.34073112778,1920.61311270901
"HVO_RS15425",2038.86698629861,2103.96157946128,2457.97155815772,1866.26510202903,2282.98180237548,2181.40581738455,1955.774875073,1845.0875402639,1700.99755351322,1894.07248640263,1521.77526532579,2193.65166080118,1736.18047574512,2234.88993193819,1626.02426045899,1637.02985937515,1709.41488604302,1900.44804262963,1738.45381396924,1872.73042939172,1620.40703603801,1578.19418183993,1747.86533141498,1729.67902216473,1702.641007806,1566.43988578431,1464.10864425813,1612.35166808114,1651.14971830276,1414.82359358053,1613.22552444768,1687.66521389733,1764.9035466054,1597.66155241192,1966.03285575029,1267.81137549994,1318.4496941003,1342.15239129279,1748.15197723251,1813.65601274921,1734.19144842486
"HVO_RS15430",2294.97513659564,3342.05590298633,2666.87841571446,3884.5828408868,3049.67179888182,2480.02053484554,4362.95551577267,4010.9303418331,2795.22486758679,3055.92545041202,2440.65327813025,2852.91192983487,2402.40941079902,3062.22497958508,3096.34827090364,2673.51058970579,2871.64190843591,3282.592073633,2781.33315520162,2801.96957700466,2358.99955451988,2727.36470259717,3261.40470355932,2632.41098605225,1951.36129381791,2743.70681765666,2819.10693894417,2567.8566929077,2709.74417408839,2820.73771868762,1853.22673442373,1773.95487406093,5437.71308102834,5562.96375755165,3230.76336443928,1618.20419831586,1629.42196677776,2416.29636482743,3211.32540829816,2788.7673383934,2581.70506504442
"HVO_RS15435",1307.45902554041,1782.05705534477,1523.69366741784,2192.99725616699,1558.44266748985,1291.63518467874,2574.43835596344,2275.07833947503,1682.94358778603,1592.45623280753,1573.94190027819,1403.16054905052,1399.16739936546,1434.27004223751,1741.59558005726,1614.67439264253,1781.64368404484,1692.80199102349,1571.55452994223,1747.31164873231,1244.86563148861,1544.14468492861,1741.23346464317,1497.86636970966,1113.62883404383,1472.70844216389,1748.30304314359,1552.82178797051,1557.29779784197,1733.78256492928,2089.05401031323,2068.94510764345,4764.33449709274,4764.13298134569,2960.31784685799,2612.68009377682,2718.73419679994,2646.31933754899,3334.6743312659,2467.13375977778,2484.57781138377
"HVO_RS15440",1878.89552905601,2088.78493936646,1719.33659751066,1764.89667747653,1649.57966558867,1400.95853886785,1674.47780849302,1504.47127206664,1492.1995151032,1586.63726971567,1359.31345933117,1653.19801268874,1508.32844724165,1672.201917696,1537.74061354364,1518.13942266076,1605.0844000404,1844.48094278266,2065.49923180252,1933.30199959655,1607.08405937994,2055.73837602127,1653.54544843812,1679.89874102854,1481.68759457927,1602.43276013454,1810.89347623146,1019.07082901249,1851.73519536601,1542.22899275056,1316.87620430335,1374.61435376893,1723.26992448035,1731.10055340343,1455.63322698167,1266.35746337207,976.562049285329,1318.93906377043,1680.09739904341,1536.69376449687,1543.07007831842
"HVO_RS15445",872.152079389898,767.618480585531,969.095700332672,629.027277357019,988.836429372216,963.66512211141,723.1995529303,1094.34147974748,704.889618391725,928.124613152747,717.66384941662,914.733329707534,828.237791822524,1201.34725889393,770.475463988463,1021.2383666493,798.894280929198,1114.47529260483,1346.77110116596,1093.85129722842,908.460470872289,1092.98885085355,771.507167787304,696.18094663589,1109.49334235242,761.849173746699,843.279213359536,944.406233619493,816.143661261937,841.944770739041,1592.35585401498,1792.01550060679,1533.20338869208,1487.66453808107,1627.97595877367,1561.50162532905,1318.4496941003,1289.39482874197,1690.02202502932,1595.40465583147,1527.40439224412
"HVO_RS15450",670.649570747787,497.634041003939,716.252083051692,381.036667291086,897.699431273394,809.802623623033,460.909044903016,802.38467843554,495.306624950088,737.068658303122,561.163944559413,712.063211665373,550.137026995086,862.398692451306,533.714774533675,764.150499224157,561.77954001414,801.383980417445,1071.82141360701,726.146235749681,600.366635654372,829.105249790775,688.977270182549,521.5784680239,781.017145149041,583.384505093437,658.045364085977,677.026263631068,549.30976975578,543.477576879169,1225.04965439947,1153.87336265275,1223.66645897975,1395.69982118152,1246.17052218832,1288.16614529008,1247.52619331422,1236.63726619115,1205.13315543198,1185.70474021395,1508.60556895496
"HVO_RS15455",282.257330807842,368.233214932289,266.936540211395,366.555463783587,259.740444581642,234.84276085068,337.366414310455,258.193089595594,346.16516894293,291.917981775315,297.349819228693,340.889585519191,370.801019769917,307.224316381491,341.095908536559,267.249443212704,309.343538916877,320.391368689161,446.672650315071,507.375976303997,331.409044369543,508.188741401532,340.435827619613,448.022530225658,500.985279187887,428.915086007,351.859731953427,316.820039910813,384.148792082141,354.596845242474,331.827759879924,288.970024733906,209.978268108951,205.568190716657,300.936923975264,617.912654343433,580.117865404134,538.127138018335,466.45742133779,303.765046470311,267.883231870507
"HVO_RS15460",28.4564611441148,4.7926231878389,24.0408685283554,11.7659778498435,18.2273996197643,26.3185852677486,8.55295134871576,11.9166041351813,10.9893704426327,21.3361980035114,20.1214163387837,44.2612901471388,12.9953628424036,35.8984934902286,16.8541507747476,19.306993996355,12.4029249094031,30.0113433961999,13.5063004414924,14.9647408741347,20.8171510282376,11.0660864961808,25.0537189157291,14.8597854137863,60.8508063164533,10.497921685486,16.0705166036421,14.1257342635394,20.2425710797775,10.6913621681148,231.653341802966,224.754463681927,181.015748369785,205.568190716657,265.142664295387,289.328513445513,265.508490122268,415.729592900439,483.471065885064,215.698709468414,197.387644536163
"HVO_RS15465",3424.00445982701,3111.21121943875,3798.45722748016,4389.61481321085,4331.2858346465,3472.02874878376,4163.38665096931,5015.89729056672,5886.37778209304,5146.87285475614,5552.76567186213,4061.94401332777,7511.31972290929,4315.33285699981,5784.98660878005,4326.79897034103,5317.93645086112,4514.67938765536,4669.3210097731,3821.7097765707,3782.05999881021,4142.12129926274,4438.92949259859,5127.36895702697,2981.68950950621,5616.38810173501,4855.83346428997,5517.10821093097,4376.53587913462,5106.9073289695,2226.79383516905,2187.34254833304,2364.06567370939,2268.46301685575,2237.80408665306,4405.35374743671,3871.69572239938,3690.91907605517,2377.65682548168,2339.50138731126,2605.20359415586
"HVO_RS15470",273.028208274615,645.406589295639,289.31941780676,1143.11000187326,202.779820769878,184.23009687424,758.361686252798,206.554471676476,1143.67948106542,262.823166315982,1232.62306016105,373.503167732873,887.150103374754,319.74704666878,1000.01294596836,281.475649315281,1046.95277911726,301.735668740172,551.828846609548,1001.21242515044,428.833311181695,943.171064443715,420.01822888134,1424.31043191142,516.345676898837,1465.95977822322,523.560514613393,1434.77100876808,612.7978335969,1553.81130176602,528.0026619473,433.455037100859,92.3180316685904,93.7679466426858,127.268478861786,543.763135822221,352.798952628219,704.841035678917,211.252753128665,214.422385743749,150.390586313267
"HVO_RS15475",553.747351993586,704.515608612319,499.055270829999,1292.44741304435,510.367189353402,387.693006059527,1394.13106984067,609.732911583442,1842.28945920421,574.137691730853,1378.68963802777,500.074927276445,1640.01479071134,482.542540403538,1894.88809424663,729.601141546469,1568.60520913039,532.093007240733,1275.38065597521,1238.51045901172,781.892192620604,1172.15393117238,697.81975921163,1403.50673233212,450.76859436363,1915.8707076012,976.91824616877,1219.85805175851,971.183353395688,1401.45939087038,667.829453846388,720.418325551891,979.295198680537,934.073006940601,890.879352032499,728.409976061318,925.642612823524,787.142833258192,1311.46843385245,876.834398844974,1010.43675179226
"HVO_RS15480",15612.5989520414,7506.84545321834,19108.3455027101,8180.0698312989,17595.1366954538,14457.0013382302,6299.72383229298,20008.971393314,8844.87329625608,18534.3672747776,8693.19709599675,18560.2343350335,7364.03894402872,16941.5843813304,6707.14942974124,16409.928739323,7264.4660778192,17575.2915867259,5115.99366008817,6474.7445515423,16827.7522051861,5829.27387121892,13488.4801397771,6044.96070632828,9511.04010571438,5697.37206902305,12444.5005678624,12842.310407595,14356.1234214649,9428.89048542991,6968.3829574784,6939.2940661795,8974.76080417394,8969.26474232152,7327.21752780301,3951.73316354224,4468.18054952338,3591.73485845963,12344.8169227603,8094.44506182653,10190.5287913313
"HVO_RS15485",89.2148511545222,68.6942656923576,76.2675829175413,95.0328980179669,67.213536097881,51.6249172559684,97.8837765464137,71.4996248110877,110.678659457944,95.0430638338236,105.078507546982,91.6286357431995,134.285416038171,86.8242633252041,84.2707538737382,142.262061025774,94.1163125478234,81.1117389086483,754.423353231935,629.231723421952,161.541091979124,725.254284211232,207.7984921834,372.980613886037,285.348926707252,335.933493935552,181.850582620161,174.553716256594,218.987814408502,273.52068213427,229.566374759696,214.720782267555,217.218898043742,185.732663542243,214.765558079263,312.591107491384,316.427926584073,268.008417758151,260.875883058217,208.040767120423,211.486762003032
"HVO_RS15490",645.269483781415,605.468062730315,674.802309726942,944.898528864356,579.859150403753,600.266194760574,736.504143917191,622.642566063222,1777.13819158003,701.185052569944,1884.70599706608,674.014032416078,1353.25045065563,706.281988203102,1760.85746665697,723.504196073935,1734.95031968003,682.960841610818,535.428338930593,834.462455410085,886.810633802922,779.733479269353,878.353910222031,1716.30521529232,788.106559477172,1933.11729322735,1104.63656233456,1698.1150546812,1157.50701901637,2066.10573898819,757.569036706996,850.856183938724,600.972284587686,618.507801893101,521.005335340434,979.936774182292,947.465228450012,979.180360943167,759.942789778283,583.279942171984,581.19695335648
"HVO_RS15495",56.9129222882297,262.795504799833,60.5166690541361,249.80076050437,34.1763742870581,50.6126639764396,151.102140493978,34.7567620609454,593.426003902165,52.3706678268008,661.025788611155,82.3104693964335,454.837699484127,66.7878948655416,540.937982008567,66.0502426191093,482.25490383032,59.2115694033132,159.181398060447,251.550168027122,105.751127223447,264.734838485555,159.164802523455,626.339955191094,127.609457906349,757.350064452919,216.529065817494,664.918491405177,259.933015001688,742.158723836636,192.000967980837,246.828562793545,85.077401733799,64.9162707526286,67.6113793953236,171.561631088294,200.040643242805,301.773257790674,92.1572412977396,153.158846959821,95.5606850532217
"HVO_RS15500",1530.49615342672,1639.0771302409,1662.964905789,1706.06678822731,1708.81871435291,1598.34792837596,1730.54715622349,1561.07514170875,1286.54129681964,1584.69761535171,1438.30864940195,2211.51147963248,1653.87651107657,2027.84745785501,1580.27727978467,1286.4554947045,1592.681475131,1760.93585170675,1482.79884132671,1353.24013904676,1342.28989830076,1265.79004767852,1456.80006754107,1893.87965098707,2186.49353570091,1773.39891329817,1272.95407834113,1096.76236746195,1396.27734607101,1334.63837731966,1671.66060165924,1478.9646404784,1893.42472794795,1853.72017593617,1824.18153035226,1158.76796590992,1092.9493326266,1118.46032607732,2390.41705889214,1611.99686425211,1585.36743071902
"HVO_RS15505",4132.33961425213,1258.06358680771,5115.73102374073,1330.46057225154,5138.98748029731,5284.97437241982,1402.68402118939,5898.71904691474,2199.44399858977,5387.38999588663,2231.24150067846,5881.31599253384,2185.82003009229,6404.12426891962,2123.6229976182,4787.11835351729,2209.17980151015,6108.5250572103,1051.56196294477,785.292592537928,3325.74804827124,912.526517223522,3122.1355013513,1909.48242567154,4798.35193108965,2196.31518691347,3078.77265459249,3555.64911033664,2579.54763737073,2593.54627261518,3128.36359786167,2933.8484455623,5528.22095521324,5754.10611032328,4337.73398787252,927.595937579083,861.993317246268,968.628848433003,3371.537227785,3844.2870586915,4359.76043447731
"HVO_RS15510",10880.3663731295,2216.58822437549,11001.5988358553,2074.43240244933,11960.5917879941,11462.756137384,2834.82820813546,15457.8216640193,5887.16273712465,13709.4770444381,5387.3229152988,12192.0441508812,5592.33780984769,14462.0837844472,5950.31780209424,10937.9201777245,5887.01182905726,15749.4663438922,1639.08603214969,1302.64506275802,7424.22874271066,1049.57574229161,5962.04822785776,5154.85956004248,12003.5600265796,7708.47392334258,6580.45364085977,10416.7200383415,4987.49347899699,7322.6921383113,6772.20805541103,6885.11218654189,21088.33468508,21164.5074951001,15459.1430417425,516.13880539275,503.738710711427,829.348883298846,9133.49151446213,13411.6096987816,13419.2266912442
